user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,kyc_status_original,pan_missing_flag,aadhaar_missing_flag,dob_missing_flag,income_missing_flag,signup_missing_flag,kyc_rejected_flag,kyc_pending_flag,high_risk_segment_flag
USR55359,ISHITA VOHRA,ELCTA1997S,,1993/12/28,JAIPUR,RAJASTHAN,"Rs. 18,779",GIG WORKER,20-Mar-2025,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
85791,CHAMPAK KRISHNAN,NTIXF-8282-N,766102599994,1991/03/09,LUCKNOW,UTTAR PRADESH,36523,FARMER,01-Jan-2025,IN_PROGRESS,HIGH,IN_PROGRESS,False,False,False,False,False,False,True,True
USR32452,PATRICK DUBEY,BMMQE 9584 I,942798219369,16/03/1975,JPR,RAJASTHAN,36857,FREELANCER,,VERIFIED,LOW,V,False,False,False,False,True,False,False,False
USR78146,UBIKA SINHA,,872947080209,01-Aug-1983,LUDHIANA,PUNJAB,37436,STUDENT,12-22-2025,VERIFIED,LOW,V,True,False,False,False,False,False,False,False
USR91007,NITESH BA1AY,SFOSP0492T,,05-11-1972,DELHI,DELHI,29354,STUDENT,2025/08/16,APPROVED,MEDIUM,APPROVED,False,True,False,False,False,False,False,False
USR15562,ANJALI IYENGAR,LXUGH0565L,435349557211,1982/07/08,BENGALURU,KARNATAKA,,BUSINESS OWNER,23/03/2025 08:04 AM,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR60590,OJASVI SARAF,TWYSU8278I,,25/11/1983,PUNE,MAHARASHTRA,,UNEMPLOYED,05/07/2024,APPROVED,MEDIUM,DONE,False,True,False,True,False,False,False,False
USR55731,REVA REGE,WE0WM95000,1208,1975-12-13 18:28:02,LDH,PUNJAB,,GIG WORKER,15/07/2025 04:10 AM,REJECTED,MEDIUM,REJECT,False,False,False,True,False,True,False,False
USR28844,JAS0N MITTER,XHEX07336V,096902261119,08/06/2001,POONA,MAHARASHTRA,"₹10,313",BUSINESS OWNER,27-Sep-2024,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR73451,RAKSHA GOYAL,EQYYP4237N,578867166279,24/12/1964 02:23 PM,JPR,RAJASTHAN,"₹21,199",STUDENT,08/11/2024 02:05 PM,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR11844,ODIKA NAIDU,NNQZY9010J,,09-17-1985,MUMBAI,MAHARASHTRA,"₹57,093",GIG WORKER,,IN_PROGRESS,MEDIUM,IN_PROGRESS,False,True,False,False,True,False,True,False
USR17859,VICTOR BHATNAGAR,VCWZO1019V,142376319629,21/01/1973,LUCKNOW,UTTAR PRADESH,"₹49,223",GIG WORKER,2025/07/13,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR63612,NATHANIEL CHOUDHURY,,857859329734,05-Jul-1991,CHENNAI,TAMIL NADU,37988,SELF EMPLOYED,02/02/2026 01:55 PM,APPROVED,MEDIUM,APPROVED,True,False,False,False,False,False,False,False
USR62923,DAYAMAI WARRIOR,JZTQW0147B,406871478948,1960/06/14,CHENNAI,TAMIL NADU,-21538,UNEMPLOYED,08-Nov-2025,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR68751,AACHAL MISHRA,ULJIL0422S,0290129739,17/10/1985 07:55 AM,LUCKNOW,UTTAR PRADESH,,GIG WORKER,12-16-2024,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR12380,EKANSH KHATRI,,635866600626,2001/11/26,JPR,RAJASTHAN,11516,GIG WORKER,1725430157,PENDING,MEDIUM,PENDING,True,False,False,False,False,False,True,False
USR23086,YOSHITA SARAN,ZIJKY2656K,813797180135,12-10-1995,ASR,PUNJAB,"₹32,370",RETIRED,04-Dec-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR49347,IJAYA DE,ECXHH2650,,01-17-2002,DELHI,DELHI,Not Available,UNEMPLOYED,04-12-2024,VERIFIED,HIGH,VERIFIED,False,True,False,False,False,False,False,True
USR21628,NETRA SARIN,ZZOEN9276Q,168832223462,21/07/2002,BOMBAY,MAHARASHTRA,18630,UNEMPLOYED,25/10/2025 09:18 AM,PENDING,LOW,P,False,False,False,False,False,False,True,False
USR34175,SAMESH SENGUPTA,ORQPN8400H,515405596506,15/08/1967 04:21 AM,LUDHIANA,PUNJAB,19144,RETIRED,15/01/2026 09:17 PM,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR34688,CHAITALY BIR,IXCKH 1839 T,424438821125,06-12-2003,CHENNAI,TAMIL NADU,58381,RETIRED,2025/06/17,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR77363,VRITTI SAINI,TQBAK1438N,,29/11/1968 07:43 AM,LUCKNOW,UTTAR PRADESH,46720,RETIRED,1769259160,VERIFIED,LOW,V,False,True,False,False,False,False,False,False
USR11330,LIBNI KULKARNI,NRYDX6785I,084799912613,10/01/1973,LKO,UTTAR PRADESH,26.4k,FREELANCER,08-Jan-2025,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR91359,VRISHTI SEHGAL,TYESE0824I,206596540817,08-30-1961,JAIPUR,RAJASTHAN,"₹27,217",BUSINESS OWNER,06-20-2024,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR51918,XAVIER BUCH,WLSSY2372N,170736940118,1978-12-22 21:20:35,KOLKATA,WEST BENGAL,13907,FREELANCER,27-Mar-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR88217,GUNEET NAGI,IMLTC-2659-O,852649824396,1987-12-20 07:10:34,AMRITSAR,PUNJAB,11600,FARMER,1714685521,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR22860,VINCENT RAMAN,UVNUM5562U,254613800897,1998-04-05 18:07:28,CHENNAI,TAMIL NADU,"₹113,713",GIG WORKER,17/05/2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR22973,ARUNIMA GARDE,EKBIY 8884 H,1202547966156,14/01/1969 02:41 AM,JAIPUR,RAJASTHAN,52838,SELF EMPLOYED,05/03/2024 09:47 AM,REJECTED,LOW,R,False,False,False,False,False,True,False,False
99302,JATIN KANT,NTCFP9611E,964003225069,17-Mar-1994,NEW DELHI,DELHI,"INR 43,235",GIG WORKER,2025/01/04,IN_PROGRESS,MEDIUM,IN_PROGRESS,False,False,False,False,False,False,True,False
USR66239,HEMANG CHANDA,TIJPQ1931Q,619499314246,24-Dec-1970,KOLKATA,WEST BENGAL,"Rs. 17,605",GIG WORKER,02/03/2025,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR46649,PATRICK BANERJEE,CXTVK6612X,003004818781,24/12/1960,LUCKNOW,UTTAR PRADESH,"₹30,717",SALARIED,,APPROVED,LOW,DONE,False,False,False,False,True,False,False,False
USR39846,GAURI NAGY,KEMFI 0764 L,,04/07/1985,MUMBAI,MAHARASHTRA,19542,UNEMPLOYED,2024/02/22,APPROVED,LOW,APPROVED,False,True,False,False,False,False,False,False
USR19280,JALSA VARKEY,HZAKU0409Z,263107733949,12-14-1989,BOMBAY,MAHARASHTRA,10572,STUDENT,11/11/2024,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR65469,HREDHAAN DARA,GYYVI2429K,030066563045,02/06/1994,LUDHIANA,PUNJAB,"Rs. 28,957",STUDENT,21/08/2024,APPROVED,HIGH,APPROVED,False,False,False,False,False,False,False,True
USR60497,YUVRAJ KHURANA,,8584950147,29-Jan-1995,POONA,MAHARASHTRA,93016,BUSINESS OWNER,08-26-2025,VERIFIED,LOW,VERIFIED,True,False,False,False,False,False,False,False
USR33357,HARISH GALA,ADWTS3526,548060585741,09/05/2003,CHENNAI,TAMIL NADU,20517,FREELANCER,2024-12-30 03:40:52,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR39878,ISHANVI KALLA,GLMJX3852S,597331393151,1980/09/01,JAIPUR,RAJASTHAN,,RETIRED,20/10/2025,PENDING,LOW,PENDING,False,False,False,True,False,False,True,False
51716,LEENA TRIPATHI,CTZAX 4771 D,877647191815,06/02/1995,MADRAS,TAMIL NADU,-32369,GIG WORKER,14/09/2025,REJECTED,MEDIUM,REJECTED,False,False,False,False,False,True,False,False
USR18558,CHAKRADHAR WASON,KIJGZ1757Z,3589,05/05/1964,JALANDAR,PUNJAB,"Rs. 13,844",UNEMPLOYED,2025/12/04,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR72994,CHAKRIKA CHAD,GEEDC0557N,426296949724,09-Dec-1968,KOLKATA,WEST BENGAL,42045,SALARIED,1759484045,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR60145,OJASVI GALA,AJDEP6703K,1609200448,,NEW DELHI,DELHI,"INR 23,304",GIG WORKER,31/10/2025,VERIFIED,LOW,VERIFIED,False,False,True,False,False,False,False,False
USR37061,BRINDA NANDA,TZBYR8276H,3889,1995-09-12 01:50:25,MUMBAI,MAHARASHTRA,-20390,RETIRED,1718727598,UNKNOWN,MEDIUM,UNDER REVIEW,False,False,False,False,False,False,False,False
USR14740,PALLAVI GOLA,ZBGUN8230W,056048733032,2007/05/15,POONA,MAHARASHTRA,14989,SELF EMPLOYED,,VERIFIED,LOW,V,False,False,False,False,True,False,False,False
USR87581,SAI KAR,NOVXS-9292-O,7769,06/12/1974 08:57 PM,HYD,TELANGANA,,GIG WORKER,1721880495,VERIFIED,UNKNOWN,VERIFIED,False,False,False,True,False,False,False,False
USR43821,ANAMIKA RAO,ODHKV0299Q,052387487099,1982/08/08,JALANDHAR,PUNJAB,,GIG WORKER,2025-08-18 06:41:14,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR76594,LAKSH VYAS,,841693106755,06/09/1962 03:34 PM,AMRITSAR,PUNJAB,"Rs. 37,399",UNEMPLOYED,08-09-2025,APPROVED,UNKNOWN,APPROVED,True,False,False,False,False,False,False,False
USR89656,YADAVI SEM,SYXMK6563O,7209,02/01/1982 06:08 AM,HYDERABAD,TELANGANA,"INR 19,281",SELF EMPLOYED,29-Jul-2024,PENDING,MEDIUM,PENDING,False,False,False,False,False,False,True,False
USR72679,BALENDRA GOKHALE,RTSHW7494U,4544547429638,11-11-1975,LUDHIANA,PUNJAB,"₹32,410",STUDENT,26-Dec-2024,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR42587,QUINCY ZACHARIA,1CEAS9409T,755948295946,14/10/1978 12:18 AM,LUDHIANA,PUNJAB,21.2k,GIG WORKER,26/03/2026,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR54779,GEORGE GODA,RXLRG9158C,385356135573,,JALANDHAR,PUNJAB,16942,GIG WORKER,22-May-2025,APPROVED,HIGH,KYC_DONE,False,False,True,False,False,False,False,True
USR23871,CHANAKYA BHANDARI,IBROG8015V,261040935471,,JAIPUR,RAJASTHAN,70.6k,FREELANCER,,VERIFIED,LOW,VERIFIED,False,False,True,False,True,False,False,False
USR50185,MOHAMMED BHARGAVA,LIQII1652K,115747211467,29/10/1991 04:53 PM,LKO,UTTAR PRADESH,"INR 20,492",SELF EMPLOYED,2025/01/16,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR10765,HARSHIL MANGAL,UACXS4478C,079961426998,09/11/1986 02:47 AM,HYDERABAD,TELANGANA,-36168,UNEMPLOYED,30/06/2024,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR52680,HITESH BORAH,ILDGZ5983K,891767812596,16/06/1987,BOMBAY,MAHARASHTRA,"Rs. 28,451",BUSINESS OWNER,2024/05/06,REJECTED,MEDIUM,REJECTED,False,False,False,False,False,True,False,False
26169,NACHIKET JAGGI,CCXWA 7359 U,783619551201,1996-03-11 04:06:43,BOMBAY,MAHARASHTRA,34367,STUDENT,15-Jun-2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR97453,YUVRAJ BIR,BEKKW4367U,8734429593,10/04/2001 06:23 PM,JAIPUR,RAJASTHAN,22871,FREELANCER,17/12/2024,PENDING,MEDIUM,P,False,False,False,False,False,False,True,False
USR90951,HARDIK SANE,DCYEW5093U,614347830558,1977-09-13 00:51:54,LUDHIANA,PUNJAB,-25360,GIG WORKER,2024/08/19,APPROVED,HIGH,DONE,False,False,False,False,False,False,False,True
USR59945,REYANSH SUNDARAM,CXCOF9080T,,09/01/1975 02:25 PM,HYD,TELANGANA,"Rs. 22,041",GIG WORKER,13/05/2024,PENDING,HIGH,PENDING,False,True,False,False,False,False,True,True
USR41048,DALBIR VARGHESE,HPRW10466A,092394454231,1997-05-04 00:42:03,LUDHIANA,PUNJAB,,RETIRED,,PENDING,LOW,PENDING,False,False,False,True,True,False,True,False
USR28211,FA1GUNI BHASIN,ZNBOX-5634-N,533143756874,12-15-1978,POONA,MAHARASHTRA,17722,SELF EMPLOYED,02-26-2024,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR85126,THEODORE MADAN,JTTER1873W,220114285175,02-07-1968,JALANDHAR,PUNJAB,35106,BUSINESS OWNER,2025/08/31,PENDING,MEDIUM,P,False,False,False,False,False,False,True,False
USR23506,TIMOTHY TALWAR,HBDRZ7110I,567942411110,30/11/1992,AMRITSAR,PUNJAB,24071,BUSINESS OWNER,11/07/2025 07:23 AM,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR78601,CHANDRAN SUR,RVDGZ4736W,507067099512,04-25-1984,CALCUTTA,WEST BENGAL,57958,UNEMPLOYED,1762215767,PENDING,LOW,P,False,False,False,False,False,False,True,False
USR10174,DAYAMAI BORRA,GXEQU6279D,292374710522,28/03/1962 09:49 PM,CHENNAI,TAMIL NADU,"₹97,324",FARMER,24/05/2025,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR44071,MAANAV NADKARNI,ZJDUY5520O,227381530187,1994-11-10 07:23:49,MUMBAI,MAHARASHTRA,"Rs. 23,648",SALARIED,,APPROVED,LOW,APPROVED,False,False,False,False,True,False,False,False
USR23625,OM HAYRE,PYAGS5872Y,151215342265,12-Mar-1962,BOMBAY,MAHARASHTRA,-19465,GIG WORKER,06-Jan-2025,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR30418,ADWETA GROVER,UUPNB2157O,537484745630,1976/12/21,CHENNAI,TAMIL NADU,"Rs. 28,092",GIG WORKER,,APPROVED,MEDIUM,APPROVED,False,False,False,False,True,False,False,False
USR33133,VRITTI TARA,NGRST1083W,3960584188567,1975/12/05,LKO,UTTAR PRADESH,7908,UNEMPLOYED,13/11/2025 01:17 AM,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR52259,AZAAN RAJAGOPALAN,PWLKS9703Q,979575001979,1965/08/18,LUCKNOW,UTTAR PRADESH,38024,UNEMPLOYED,2025/01/25,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR66747,SUDIKSHA DAYAL,IAWYA-5314-M,0663887439,981255317,HYDERABAD,TELANGANA,28048,FREELANCER,11/02/2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR13777,SAMESH VIG,AGN1X9808K,802830203989,06-28-1983,AMRITSAR,PUNJAB,28187,FREELANCER,05-20-2024,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR28049,AASHI MANNAN,MQVUQ4962K,925687672867,1962-07-09 23:29:04,LUCKNOW,UTTAR PRADESH,45431,RETIRED,02-18-2024,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR87394,OESHI LALA,NXOYN 1210 R,546815021691,05-14-1962,HYD,TELANGANA,"₹52,576",GIG WORKER,07/04/2024 09:08 AM,FAILED,LOW,FAILED,False,False,False,False,False,False,False,False
USR50102,SATHVIK DEOL,CXFOZ7057X,3167,07/06/1997,PUNE,MAHARASHTRA,"₹49,126",UNEMPLOYED,2024/04/03,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,False,False,True,False
USR93434,REVA BAJWA,NTFIR2481I,207150023591,10/02/1972 08:26 PM,CHENNAI,TAMIL NADU,"₹40,685",BUSINESS OWNER,12-Jul-2024,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR46246,QASIM SWAMINATHAN,FXLTM9809U,995437615906,,HYDERABAD,TELANGANA,25.7k,RETIRED,09/06/2025 05:19 PM,APPROVED,MEDIUM,APPROVED,False,False,True,False,False,False,False,False
USR11086,ADVAY MAHAJAN,VDAHR0875B,3597664715,04-10-1960,LDH,PUNJAB,"Rs. 15,494",SALARIED,17/03/2026 11:50 AM,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR10542,WRIDESH SUBRAMANIAN,ZHIPI3154K,730629379332,29-Mar-1966,KOLKATA,WEST BENGAL,"Rs. 28,701",STUDENT,05-31-2025,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR48441,HREDHAAN TANDON,DQNZV1154K,247243054592,09-Feb-1960,BOMBAY,MAHARASHTRA,,STUDENT,2025-05-21 10:02:56,VERIFIED,LOW,V,False,False,False,True,False,False,False,False
USR41560,NATHAN BALASUBRAMANIAN,HQKUD 9237 Q,395059450216,22-May-1983,JAIPUR,RAJASTHAN,40912,FARMER,03-09-2024,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR41216,CHARAN MUNI,JMNDC2872Y,595234625607,08-Nov-2004,JALANDHAR,PUNJAB,,FARMER,,APPROVED,UNKNOWN,DONE,False,False,False,True,True,False,False,False
USR31572,TIMOTHY NAYAK,WTFUZ5824O,6044,2002/01/11,AMRITSAR,PUNJAB,"INR 37,730",STUDENT,2024-04-08 01:05:17,REJECTED,MEDIUM,REJECTED,False,False,False,False,False,True,False,False
USR42078,BAGHYAWATI DEVAN,NTGJO5710A,492667977879,1998-12-25 06:51:06,JPR,RAJASTHAN,"₹61,699",FARMER,02/05/2024,UNKNOWN,MEDIUM,UNDER REVIEW,False,False,False,False,False,False,False,False
USR45360,AMAIRA VIRK,ZMMDU5334K,141859604231,19/04/1974,KOLKATA,WEST BENGAL,"Rs. 33,811",FREELANCER,2024/05/28,VERIFIED,UNKNOWN,VERIFIED,False,False,False,False,False,False,False,False
USR33904,IKSHITA SONI,MSIKG3588L,480826892155,281676940,AMRITSAR,PUNJAB,Not Available,SELF EMPLOYED,2025/06/04,APPROVED,UNKNOWN,KYC_DONE,False,False,False,False,False,False,False,False
USR27519,VASUDHA BHATIA,SXIVO 5409 V,,1972-02-09 13:36:05,JALANDHAR,PUNJAB,14433,FREELANCER,2025/12/23,APPROVED,HIGH,DONE,False,True,False,False,False,False,False,True
USR73386,ABDUL AHLUWALIA,DRYYM 7362 Y,,07-28-1979,AMRITSAR,PUNJAB,"₹14,466",SELF EMPLOYED,2025-11-23 09:42:20,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
USR84354,FAQID MAHARAJ,BYDRA-5161-G,203806266882,08/11/1969,AMRITSAR,PUNJAB,30538,GIG WORKER,15/08/2024,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR43972,ANIKA JAGGI,WEXZQ 0881 O,064825753225,14-Jul-1968,LKO,UTTAR PRADESH,,RETIRED,19/06/2025,REJECTED,LOW,REJECT,False,False,False,True,False,True,False,False
USR57130,YAUVANI BEHL,ARMEJ1290P,7778428745181,2000-03-04 01:59:32,JAIPUR,RAJASTHAN,43288,GIG WORKER,2024/01/29,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR72641,NAVEEN ANDRA,LTNZE2818G,843015866459,22-Mar-2003,CALCUTTA,WEST BENGAL,"₹31,605",FARMER,2024-05-13 02:47:57,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR31853,DAMINI SETHI,,370914128021,27/05/1985 07:18 PM,LUDHIANA,PUNJAB,14789,FREELANCER,19/03/2024 01:55 AM,APPROVED,LOW,APPROVED,True,False,False,False,False,False,False,False
USR29694,NIHAL VARKEY,XYEQK5936K,271974281404,1999/01/26,MUMBAI,MAHARASHTRA,-20470,GIG WORKER,02-28-2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR69553,LABAN KALLA,QIDBT8374J,562986214812,24-Nov-2004,HYDERABAD,TELANGANA,,UNEMPLOYED,01-21-2024,VERIFIED,HIGH,VERIFIED,False,False,False,True,False,False,False,True
USR42212,DIVYA IYENGAR,AJPOR4406N,736526719718,29/05/1998,POONA,MAHARASHTRA,26.8k,SALARIED,2024-06-16 01:49:16,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR36202,SAANVI PRABHAKAR,MYWRA5382W,1775196920,10/12/2006,CALCUTTA,WEST BENGAL,"₹29,336",UNEMPLOYED,1742537896,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR50260,KEYAMITTAL,CGSZB1824N,043870135440,,JALANDHAR,PUNJAB,29670,FREELANCER,23/10/2025 11:01 AM,VERIFIED,LOW,V,False,False,True,False,False,False,False,False
USR80790,BISHAKHA KARPE,XRWXV4898R,,28/05/1999 04:35 PM,PUNE,MAHARASHTRA,Not Available,GIG WORKER,05-05-2025,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
USR26162,EKBAL BARMAN,KZPFS4723Q,211254444372,26/10/1980,KOLKATA,WEST BENGAL,46906,RETIRED,08-23-2024,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR82015,AMARA DAYAL,ETGVM0169E,481233556533,11-Dec-1992,AMRITSAR,PUNJAB,56048,RETIRED,2024-01-01 21:43:10,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR52968,AARNAV KASHYAP,RCJPL1492T,102160175150,12-Aug-1989,JPR,RAJASTHAN,24.1k,BUSINESS OWNER,17-Oct-2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR14028,LOHITACHARYA,OWSZK5420U,006647777252,12/08/1992 12:05 PM,MUMBAI,MAHARASHTRA,40102,STUDENT,04-04-2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR59178,HARRISON TANEJA,MQZTV3105D,3222363224,04-30-1997,DILLI,DELHI,10482,RETIRED,28/01/2024,UNKNOWN,UNKNOWN,UNDER REVIEW,False,False,False,False,False,False,False,False
USR53584,LADLI SAMRA,KNNCO2144Y,232197932975,2003-06-26 15:08:44,AMRITSAR,PUNJAB,24224,STUDENT,23/06/2025,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR21160,UNNI BHARDWAJ,OXZQD8041E,919549652011,13/01/1985 06:47 AM,HYDERABAD,TELANGANA,,SELF EMPLOYED,17-Dec-2024,APPROVED,LOW,KYC_DONE,False,False,False,True,False,False,False,False
USR37308,UPASNA PANDEY,GRZHW0178J,488844398602,15-Dec-1971,LUDHIANA,PUNJAB,49479,STUDENT,,APPROVED,LOW,DONE,False,False,False,False,True,False,False,False
USR21354,ARJUN UPADHYAY,OYJST0421,0947826129741,09-16-1997,JALANDHAR,PUNJAB,-37439,FREELANCER,08-28-2025,PENDING,MEDIUM,P,False,False,False,False,False,False,True,False
USR80997,UDANT NAIDU,VSMIM-9639-O,287138703029,09/12/1970,AMRITSAR,PUNJAB,53111,GIG WORKER,1734578020,VERIFIED,HIGH,V,False,False,False,False,False,False,False,True
USR12203,AADHYA VERMA,LAXZK8747B,889424179573,2003-01-27 09:32:13,PUNE,MAHARASHTRA,21346,STUDENT,11/01/2024 01:26 PM,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR16537,INDRAJIT MUKHOPADHYAY,JWIQS 3168 L,6907735464756,02-06-1993,LUDHIANA,PUNJAB,14311,UNEMPLOYED,1744348042,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR56290,JEREMIAH BALI,IABHB0954A,451873900335,1976/03/23,DELHI,DELHI,"INR 54,060",SELF EMPLOYED,11/11/2024 06:26 PM,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR72954,NIKITA CONTRACTOR,DMQUB4570T,927474508269,26/03/1979,LUCKNOW,UTTAR PRADESH,24305,FREELANCER,2025/01/11,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR74983,ONI AGRAWAL,JXNAZ5718F,209642292494,1988-10-20 08:19:52,PUNE,MAHARASHTRA,37965,SELF EMPLOYED,25/11/2025 11:51 PM,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR35351,CHRISTOPHER SANKAR,UQLHM2894W,074578691333,22/02/1979,POONA,MAHARASHTRA,"INR 14,606",BUSINESS OWNER,20/06/2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR66869,BAKHSHI MAGAR,TDDMI8384V,,999898851,MUMBAY,MAHARASHTRA,60442,STUDENT,,REJECTED,LOW,REJECTED,False,True,False,False,True,True,False,False
USR49641,AZAAN KARI,HSUNG0468U,215065834335,01/05/2002,HYDERABAD,TELANGANA,59395,BUSINESS OWNER,24-Oct-2024,VERIFIED,HIGH,VERIFIED,False,False,False,False,False,False,False,True
USR55694,RADHA SHUKLA,XXDAL2543J,790570997181,385552887,PUNE,MAHARASHTRA,10006,GIG WORKER,2024-11-18 02:33:17,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR32130,OSCAR BAL,VUBBZ3805G,849894439849,07-20-1977,DELHI,DELHI,38003,SALARIED,2024/10/29,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR61595,ANMOL BALAN,,408583951850,02-01-1963,DELHI,DELHI,15953,FREELANCER,2025-01-21 23:43:52,APPROVED,MEDIUM,APPROVED,True,False,False,False,False,False,False,False
USR77888,MAANAV RATTA,ZGKML 8754 O,987418277458,105019982,LUDHIANA,PUNJAB,14860,STUDENT,02-22-2026,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR87489,GAGAN RAJAGOPALAN,INOIC0846D,066448080372,791348797,CALCUTTA,WEST BENGAL,"INR 15,267",BUSINESS OWNER,2024/06/09,APPROVED,UNKNOWN,DONE,False,False,False,False,False,False,False,False
USR52062,RIYA LAD,BTGZZ5212M,308752986355,02-05-1974,BENGALURU,KARNATAKA,"₹28,104",SELF EMPLOYED,07-10-2024,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR36128,DEEPA NAYAK,KFPAF4154S,8730,332701369,POONA,MAHARASHTRA,20584,FARMER,11/11/2024 05:13 PM,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR89341,OVIYA KULKARNI,FPETA3199B,852505952209,25-Oct-1971,BOMBAY,MAHARASHTRA,15685,GIG WORKER,03/05/2024,PENDING,MEDIUM,PENDING,False,False,False,False,False,False,True,False
USR13636,WYATT KARPE,WNMDL-3090-A,793637851863,,CHENNAI,TAMIL NADU,"₹25,058",BUSINESS OWNER,25-Jul-2024,APPROVED,MEDIUM,APPROVED,False,False,True,False,False,False,False,False
USR54394,AACHA1 NANDA,NOVGJ7659W,436339414664,12-Aug-1978,KOLKATA,WEST BENGAL,"Rs. 32,302",STUDENT,27/02/2026,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
10847,KABIR OOMMEN,ABVEQ4564U,936688139930,,CALCUTTA,WEST BENGAL,"INR 46,564",FREELANCER,2026-02-02 11:53:58,APPROVED,LOW,DONE,False,False,True,False,False,False,False,False
USR66292,CALEB KARPE,HQKIY7953H,,22/12/2005,AMRITSAR,PUNJAB,"₹20,702",UNEMPLOYED,2024-05-18 05:36:06,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
